e,te_auc,te_ap,va_auc,va_ap
2303,0.7712469247013746,0.4031819341044867,0.9919607456527229,0.9037714643594869
2312,0.7686277900849183,0.4066854825917195,0.9897694611348062,0.9153145872386582
2321,0.7667050146856302,0.40649806977395175,0.985107211792908,0.90303186968193
2330,0.7676955526908981,0.40571904358316924,0.9840112949645266,0.8829159441736698
2339,0.7662403338496853,0.40815541335536376,0.9883994807827348,0.8948780077462988
2348,0.7692364018479211,0.4102453070870109,0.9891946295085596,0.9005063165289545
2357,0.7702922952935477,0.4095492766907592,0.9914440881527834,0.9181005517663432
2366,0.7689715388746324,0.4108706427002612,0.9880227239708187,0.9042662584038683
2375,0.7674947279806853,0.41286918188065963,0.9852892059192844,0.9005655346732129
2384,0.7657932590535457,0.4140043287451729,0.9877538880759904,0.909892881037613
2393,0.7652174319020724,0.4143999572295988,0.9901947021505488,0.9040644982770218
2402,0.7637401244805632,0.4148960753294205,0.9867079039672904,0.9021917264323538
2411,0.7631352918440052,0.4144423651896682,0.9939566880787577,0.919170600382584
2420,0.7634709306835386,0.41436661727301244,0.9910543682049473,0.9045479867071777
2429,0.7606465301936756,0.4136042574479125,0.9869824820384034,0.8934106324852631
2438,0.7583382701045941,0.4129025219001462,0.9916227874460806,0.9179439470074975
2447,0.7582008009320594,0.4126876296774011,0.9858745317186057,0.9042481196518213
2456,0.7578587003380028,0.4123036015623713,0.9895468610012833,0.9024901694186372
2465,0.7579145734811691,0.41238126910354217,0.9887195941388293,0.902101300792697
